Entity,Code,Day,"Daily new confirmed deaths due to COVID-19 (rolling 7-day average, right-aligned)"
Africa,,2021-01-18,891.42857
Africa,,2021-01-19,909.42857
Africa,,2021-01-20,866.85714
Africa,,2021-01-21,862.85714
Africa,,2021-01-22,872.71429
Africa,,2021-01-23,889.71429
Africa,,2021-01-24,896.71429
Africa,,2021-01-25,903.28571
Africa,,2021-01-26,872
Africa,,2021-01-27,890.42857
Africa,,2021-01-28,886.28571
Africa,,2021-01-29,868
Africa,,2021-01-30,844.14286
Africa,,2021-01-31,826.71429
Africa,,2021-02-01,789.28571
Africa,,2021-02-02,775.14286
Africa,,2021-02-03,726.28571
Africa,,2021-02-04,665
Africa,,2021-02-05,622.28571
Africa,,2021-02-06,612.71429
Africa,,2021-02-07,588.71429
Africa,,2021-02-08,579.28571
Africa,,2021-02-09,552.85714
Africa,,2021-02-10,528.14286
Africa,,2021-02-11,517.85714
Africa,,2021-02-12,520.42857
Africa,,2021-02-13,492.42857
Africa,,2021-02-14,483.28571
Africa,,2021-02-15,487.28571
Africa,,2021-02-16,454
Africa,,2021-02-17,434.85714
Africa,,2021-02-18,437.14286
Africa,,2021-02-19,411.28571
Africa,,2021-02-20,402.42857
Africa,,2021-02-21,408.71429
Africa,,2021-02-22,389.42857
Africa,,2021-02-23,390
Africa,,2021-02-24,379.14286
Africa,,2021-02-25,357.14286
Africa,,2021-02-26,347.57143
Africa,,2021-02-27,354.57143
Africa,,2021-02-28,338.57143
Africa,,2021-03-01,335.57143
Africa,,2021-03-02,320.28571
Africa,,2021-03-03,313.42857
Africa,,2021-03-04,309.71429
Africa,,2021-03-05,296.85714
Africa,,2021-03-06,286
Africa,,2021-03-07,286.71429
Africa,,2021-03-08,295.85714
Africa,,2021-03-09,285.28571
Africa,,2021-03-10,288.57143
Africa,,2021-03-11,287.57143
Africa,,2021-03-12,287.57143
Africa,,2021-03-13,292
Africa,,2021-03-14,295
Africa,,2021-03-15,285
Africa,,2021-03-16,287.57143
Africa,,2021-03-17,284.14286
Africa,,2021-03-18,275.14286
Africa,,2021-03-19,320.57143
Africa,,2021-03-20,306.71429
Africa,,2021-03-21,303.57143
Africa,,2021-03-22,296.57143
Africa,,2021-03-23,298.71429
Africa,,2021-03-24,305.14286
Africa,,2021-03-25,323
Africa,,2021-03-26,294.28571
Africa,,2021-03-27,293.71429
Africa,,2021-03-28,287.14286
Africa,,2021-03-29,294.57143
Africa,,2021-03-30,288.14286
Albania,ALB,2020-03-13,0.33333
Albania,ALB,2020-03-14,0.25
Albania,ALB,2020-03-15,0.2
Albania,ALB,2020-03-16,0.16667
Albania,ALB,2020-03-17,0.14286
Albania,ALB,2020-03-18,0.14286
Albania,ALB,2020-03-19,0.14286
Albania,ALB,2020-03-20,0.14286
Albania,ALB,2020-03-21,0.14286
Albania,ALB,2020-03-22,0.14286
Albania,ALB,2020-03-23,0.42857
Albania,ALB,2020-03-24,0.57143
Albania,ALB,2020-03-25,0.42857
Albania,ALB,2020-03-26,0.57143
Albania,ALB,2020-03-27,0.85714
Albania,ALB,2020-03-28,1.14286
Albania,ALB,2020-03-29,1.14286
Albania,ALB,2020-03-30,1
Albania,ALB,2020-03-31,1.42857
Albania,ALB,2020-04-01,1.42857
Albania,ALB,2020-04-02,1.42857
Albania,ALB,2020-04-03,1.28571
Albania,ALB,2020-04-04,1.42857
Albania,ALB,2020-04-05,1.42857
Albania,ALB,2020-04-06,1.42857
Albania,ALB,2020-04-07,1
Albania,ALB,2020-04-08,1
Albania,ALB,2020-04-09,1
Albania,ALB,2020-04-10,0.85714
Albania,ALB,2020-04-11,0.42857
Albania,ALB,2020-04-12,0.42857
Albania,ALB,2020-04-13,0.28571
Albania,ALB,2020-04-14,0.28571
Albania,ALB,2020-04-15,0.42857
Albania,ALB,2020-04-16,0.42857
Albania,ALB,2020-04-17,0.42857
Albania,ALB,2020-04-18,0.42857
Albania,ALB,2020-04-19,0.42857
Albania,ALB,2020-04-20,0.42857
Albania,ALB,2020-04-21,0.28571
Albania,ALB,2020-04-22,0.28571
Albania,ALB,2020-04-23,0.14286
Albania,ALB,2020-04-24,0.14286
Albania,ALB,2020-04-25,0.14286
Albania,ALB,2020-04-26,0.28571
Albania,ALB,2020-04-27,0.28571
Albania,ALB,2020-04-28,0.57143
Albania,ALB,2020-04-29,0.42857
Albania,ALB,2020-04-30,0.57143
Albania,ALB,2020-05-01,0.57143
Albania,ALB,2020-05-02,0.57143
Albania,ALB,2020-05-03,0.42857
Albania,ALB,2020-05-04,0.42857
Albania,ALB,2020-05-05,0.14286
Albania,ALB,2020-05-06,0.14286
Albania,ALB,2020-05-07,0
Albania,ALB,2020-05-08,0
Albania,ALB,2020-05-09,0
Albania,ALB,2020-05-10,0
Albania,ALB,2020-05-11,0
Albania,ALB,2020-05-12,0
Albania,ALB,2020-05-13,0
Albania,ALB,2020-05-14,0
Albania,ALB,2020-05-15,0
Albania,ALB,2020-05-16,0
Albania,ALB,2020-05-17,0
Albania,ALB,2020-05-18,0
Albania,ALB,2020-05-19,0
Albania,ALB,2020-05-20,0
Albania,ALB,2020-05-21,0
Albania,ALB,2020-05-22,0
Albania,ALB,2020-05-23,0
Albania,ALB,2020-05-24,0.14286
Albania,ALB,2020-05-25,0.14286
Albania,ALB,2020-05-26,0.28571
Albania,ALB,2020-05-27,0.28571
Albania,ALB,2020-05-28,0.28571
Albania,ALB,2020-05-29,0.28571
Albania,ALB,2020-05-30,0.28571
Albania,ALB,2020-05-31,0.14286
Albania,ALB,2020-06-01,0.14286
Albania,ALB,2020-06-02,0
Albania,ALB,2020-06-03,0
Albania,ALB,2020-06-04,0
Albania,ALB,2020-06-05,0
Albania,ALB,2020-06-06,0.14286
Albania,ALB,2020-06-07,0.14286
Albania,ALB,2020-06-08,0.14286
Albania,ALB,2020-06-09,0.14286
Albania,ALB,2020-06-10,0.14286
Albania,ALB,2020-06-11,0.28571
Albania,ALB,2020-06-12,0.42857
Albania,ALB,2020-06-13,0.28571
Albania,ALB,2020-06-14,0.28571
Albania,ALB,2020-06-15,0.28571
Albania,ALB,2020-06-16,0.42857
Albania,ALB,2020-06-17,0.57143
Albania,ALB,2020-06-18,0.57143
Albania,ALB,2020-06-19,0.85714
Albania,ALB,2020-06-20,1
Albania,ALB,2020-06-21,1.14286
Albania,ALB,2020-06-22,1.14286
Albania,ALB,2020-06-23,1.14286
Albania,ALB,2020-06-24,1.28571
Albania,ALB,2020-06-25,1.42857
Albania,ALB,2020-06-26,1.28571
Albania,ALB,2020-06-27,1.42857
Albania,ALB,2020-06-28,1.57143
Albania,ALB,2020-06-29,2
Albania,ALB,2020-06-30,2.42857
Albania,ALB,2020-07-01,2.57143
Albania,ALB,2020-07-02,2.85714
Albania,ALB,2020-07-03,3
Albania,ALB,2020-07-04,3
Albania,ALB,2020-07-05,3
Albania,ALB,2020-07-06,3
Albania,ALB,2020-07-07,2.71429
Albania,ALB,2020-07-08,2.57143
Albania,ALB,2020-07-09,2
Albania,ALB,2020-07-10,1.85714
Albania,ALB,2020-07-11,2.14286
Albania,ALB,2020-07-12,2.42857
Albania,ALB,2020-07-13,2.28571
Albania,ALB,2020-07-14,2.28571
Albania,ALB,2020-07-15,2.57143
Albania,ALB,2020-07-16,3
Albania,ALB,2020-07-17,3.14286
Albania,ALB,2020-07-18,3.14286
Albania,ALB,2020-07-19,2.71429
Albania,ALB,2020-07-20,2.57143
Albania,ALB,2020-07-21,2.85714
Albania,ALB,2020-07-22,2.71429
Albania,ALB,2020-07-23,2.71429
Albania,ALB,2020-07-24,3
Albania,ALB,2020-07-25,3.28571
Albania,ALB,2020-07-26,3.71429
Albania,ALB,2020-07-27,4.42857
Albania,ALB,2020-07-28,4.42857
Albania,ALB,2020-07-29,4.28571
Albania,ALB,2020-07-30,4.42857
Albania,ALB,2020-07-31,4.14286
Albania,ALB,2020-08-01,3.85714
Albania,ALB,2020-08-02,4
Albania,ALB,2020-08-03,4
Albania,ALB,2020-08-04,4
Albania,ALB,2020-08-05,4.57143
Albania,ALB,2020-08-06,4.85714
Albania,ALB,2020-08-07,4.57143
Albania,ALB,2020-08-08,4.57143
Albania,ALB,2020-08-09,4.71429
Albania,ALB,2020-08-10,4
Albania,ALB,2020-08-11,4.14286
Albania,ALB,2020-08-12,3.71429
Albania,ALB,2020-08-13,3.57143
Albania,ALB,2020-08-14,4.28571
Albania,ALB,2020-08-15,4.57143
Albania,ALB,2020-08-16,4.14286
Albania,ALB,2020-08-17,4.28571
Albania,ALB,2020-08-18,3.85714
Albania,ALB,2020-08-19,3.71429
Albania,ALB,2020-08-20,3.57143
Albania,ALB,2020-08-21,3
Albania,ALB,2020-08-22,2.85714
Albania,ALB,2020-08-23,3.14286
Albania,ALB,2020-08-24,3.42857
Albania,ALB,2020-08-25,3.85714
Albania,ALB,2020-08-26,4.14286
Albania,ALB,2020-08-27,4
Albania,ALB,2020-08-28,4.42857
Albania,ALB,2020-08-29,4.28571
Albania,ALB,2020-08-30,4.28571
Albania,ALB,2020-08-31,4.28571
Albania,ALB,2020-09-01,4.42857
Albania,ALB,2020-09-02,4.71429
Albania,ALB,2020-09-03,5
Albania,ALB,2020-09-04,5
Albania,ALB,2020-09-05,5.28571
Albania,ALB,2020-09-06,5.14286
Albania,ALB,2020-09-07,5
Albania,ALB,2020-09-08,4.42857
Albania,ALB,2020-09-09,3.71429
Albania,ALB,2020-09-10,3.28571
Albania,ALB,2020-09-11,3
Albania,ALB,2020-09-12,2.57143
Albania,ALB,2020-09-13,2.57143
Albania,ALB,2020-09-14,2.71429
Albania,ALB,2020-09-15,2.71429
Albania,ALB,2020-09-16,3
Albania,ALB,2020-09-17,3.28571
Albania,ALB,2020-09-18,3.71429
Albania,ALB,2020-09-19,4
Albania,ALB,2020-09-20,4
Albania,ALB,2020-09-21,3.71429
Albania,ALB,2020-09-22,3.85714
Albania,ALB,2020-09-23,3.85714
Albania,ALB,2020-09-24,3.28571
Albania,ALB,2020-09-25,2.85714
Albania,ALB,2020-09-26,2.42857
Albania,ALB,2020-09-27,2.14286
Albania,ALB,2020-09-28,2.28571
Albania,ALB,2020-09-29,2.42857
Albania,ALB,2020-09-30,2.42857
Albania,ALB,2020-10-01,2.57143
Albania,ALB,2020-10-02,2.28571
Albania,ALB,2020-10-03,2.42857
Albania,ALB,2020-10-04,2.71429
Albania,ALB,2020-10-05,2.85714
Albania,ALB,2020-10-06,2.71429
Albania,ALB,2020-10-07,2.85714
Albania,ALB,2020-10-08,3.28571
Albania,ALB,2020-10-09,3.42857
Albania,ALB,2020-10-10,3.42857
Albania,ALB,2020-10-11,3.42857
Albania,ALB,2020-10-12,3.42857
Albania,ALB,2020-10-13,3.71429
Albania,ALB,2020-10-14,3.85714
Albania,ALB,2020-10-15,4
Albania,ALB,2020-10-16,4.28571
Albania,ALB,2020-10-17,4.57143
Albania,ALB,2020-10-18,4.42857
Albania,ALB,2020-10-19,4.28571
Albania,ALB,2020-10-20,4.14286
Albania,ALB,2020-10-21,4
Albania,ALB,2020-10-22,3.71429
Albania,ALB,2020-10-23,3.71429
Albania,ALB,2020-10-24,3.57143
Albania,ALB,2020-10-25,3.71429
Albania,ALB,2020-10-26,3.71429
Albania,ALB,2020-10-27,4.14286
Albania,ALB,2020-10-28,4.42857
Albania,ALB,2020-10-29,4.85714
Albania,ALB,2020-10-30,4.71429
Albania,ALB,2020-10-31,5.14286
Albania,ALB,2020-11-01,5.85714
Albania,ALB,2020-11-02,6.71429
Albania,ALB,2020-11-03,6.42857
Albania,ALB,2020-11-04,6.14286
Albania,ALB,2020-11-05,6.28571
Albania,ALB,2020-11-06,6.71429
Albania,ALB,2020-11-07,6.85714
Albania,ALB,2020-11-08,5.85714
Albania,ALB,2020-11-09,6.28571
Albania,ALB,2020-11-10,6.71429
Albania,ALB,2020-11-11,7.71429
Albania,ALB,2020-11-12,7.85714
Albania,ALB,2020-11-13,8
Albania,ALB,2020-11-14,7.85714
Albania,ALB,2020-11-15,9.14286
Albania,ALB,2020-11-16,8.57143
Albania,ALB,2020-11-17,8.28571
Albania,ALB,2020-11-18,8
Albania,ALB,2020-11-19,8.42857
Albania,ALB,2020-11-20,9.57143
Albania,ALB,2020-11-21,10.42857
Albania,ALB,2020-11-22,10.85714
Albania,ALB,2020-11-23,12.14286
Albania,ALB,2020-11-24,14
Albania,ALB,2020-11-25,13.85714
Albania,ALB,2020-11-26,13.71429
Albania,ALB,2020-11-27,14.14286
Albania,ALB,2020-11-28,14.57143
Albania,ALB,2020-11-29,14.14286
Albania,ALB,2020-11-30,13.42857
Albania,ALB,2020-12-01,12.42857
Albania,ALB,2020-12-02,13.71429
Albania,ALB,2020-12-03,14.14286
Albania,ALB,2020-12-04,14.14286
Albania,ALB,2020-12-05,14.57143
Albania,ALB,2020-12-06,15.28571
Albania,ALB,2020-12-07,16
Albania,ALB,2020-12-08,16.28571
Albania,ALB,2020-12-09,16
Albania,ALB,2020-12-10,16.14286
Albania,ALB,2020-12-11,15.28571
Albania,ALB,2020-12-12,14.28571
Albania,ALB,2020-12-13,14
Albania,ALB,2020-12-14,13.42857
Albania,ALB,2020-12-15,13.14286
Albania,ALB,2020-12-16,12.71429
Albania,ALB,2020-12-17,12.85714
Albania,ALB,2020-12-18,12.71429
Albania,ALB,2020-12-19,12.14286
Albania,ALB,2020-12-20,12.14286
Albania,ALB,2020-12-21,11.71429
Albania,ALB,2020-12-22,11.85714
Albania,ALB,2020-12-23,11
Albania,ALB,2020-12-24,10
Albania,ALB,2020-12-25,9.71429
Albania,ALB,2020-12-26,9.85714
Albania,ALB,2020-12-27,9.28571
Albania,ALB,2020-12-28,9.42857
Albania,ALB,2020-12-29,8.42857
Albania,ALB,2020-12-30,8.14286
Albania,ALB,2020-12-31,8
Albania,ALB,2021-01-01,6.71429
Albania,ALB,2021-01-02,6.71429
Albania,ALB,2021-01-03,5.71429
Albania,ALB,2021-01-04,5
Albania,ALB,2021-01-05,5.71429
Albania,ALB,2021-01-06,6.14286
Albania,ALB,2021-01-07,6
Albania,ALB,2021-01-08,7
Albania,ALB,2021-01-09,6.14286
Albania,ALB,2021-01-10,6.85714
Albania,ALB,2021-01-11,6.85714
Albania,ALB,2021-01-12,6
Albania,ALB,2021-01-13,5.57143
Albania,ALB,2021-01-14,5.42857
Albania,ALB,2021-01-15,5
Albania,ALB,2021-01-16,5.28571
Albania,ALB,2021-01-17,5.14286
Albania,ALB,2021-01-18,4.85714
Albania,ALB,2021-01-19,5
Albania,ALB,2021-01-20,5
Albania,ALB,2021-01-21,5
Albania,ALB,2021-01-22,5.42857
Albania,ALB,2021-01-23,5.71429
Albania,ALB,2021-01-24,5.42857
Albania,ALB,2021-01-25,6.14286
Albania,ALB,2021-01-26,6.42857
Albania,ALB,2021-01-27,6.85714
Albania,ALB,2021-01-28,7.71429
Albania,ALB,2021-01-29,7.85714
Albania,ALB,2021-01-30,8.42857
Albania,ALB,2021-01-31,9.28571
Albania,ALB,2021-02-01,9.85714
Albania,ALB,2021-02-02,9.42857
Albania,ALB,2021-02-03,9.28571
Albania,ALB,2021-02-04,9.71429
Albania,ALB,2021-02-05,10.71429
Albania,ALB,2021-02-06,11
Albania,ALB,2021-02-07,11.42857
Albania,ALB,2021-02-08,11.28571
Albania,ALB,2021-02-09,12.85714
Albania,ALB,2021-02-10,14.14286
Albania,ALB,2021-02-11,14.14286
Albania,ALB,2021-02-12,14
Albania,ALB,2021-02-13,13.85714
Albania,ALB,2021-02-14,13.57143
Albania,ALB,2021-02-15,13.57143
Albania,ALB,2021-02-16,13.42857
Albania,ALB,2021-02-17,13.85714
Albania,ALB,2021-02-18,14.28571
Albania,ALB,2021-02-19,15
Albania,ALB,2021-02-20,15.71429
Albania,ALB,2021-02-21,15.85714
Albania,ALB,2021-02-22,16.28571
Albania,ALB,2021-02-23,16.28571
Albania,ALB,2021-02-24,16.42857
Albania,ALB,2021-02-25,17
Albania,ALB,2021-02-26,17.14286
Albania,ALB,2021-02-27,17.42857
Albania,ALB,2021-02-28,18.57143
Albania,ALB,2021-03-01,19.28571
Albania,ALB,2021-03-02,19.85714
Albania,ALB,2021-03-03,20.14286
Albania,ALB,2021-03-04,20
Albania,ALB,2021-03-05,20.14286
Albania,ALB,2021-03-06,20.42857
Albania,ALB,2021-03-07,20.42857
Albania,ALB,2021-03-08,20
Albania,ALB,2021-03-09,19.14286
Albania,ALB,2021-03-10,18.57143
Albania,ALB,2021-03-11,18
Albania,ALB,2021-03-12,17.28571
Albania,ALB,2021-03-13,16
Albania,ALB,2021-03-14,15.14286
Albania,ALB,2021-03-15,14.85714
Albania,ALB,2021-03-16,15.42857
Albania,ALB,2021-03-17,15.14286
Albania,ALB,2021-03-18,14.85714
Albania,ALB,2021-03-19,14.85714
Albania,ALB,2021-03-20,14.71429
Albania,ALB,2021-03-21,13.14286
Albania,ALB,2021-03-22,12.14286
Albania,ALB,2021-03-23,11.28571
Albania,ALB,2021-03-24,11.28571
Albania,ALB,2021-03-25,11.14286
Albania,ALB,2021-03-26,10
Albania,ALB,2021-03-27,10.14286
Albania,ALB,2021-03-28,10.42857
Albania,ALB,2021-03-29,10.14286
Albania,ALB,2021-03-30,10.14286
Algeria,DZA,2020-03-14,1
Algeria,DZA,2020-03-15,1
Algeria,DZA,2020-03-16,0.8
Algeria,DZA,2020-03-17,0.66667
Algeria,DZA,2020-03-18,1
Algeria,DZA,2020-03-19,1.14286
Algeria,DZA,2020-03-20,1.28571
Algeria,DZA,2020-03-21,1.71429
Algeria,DZA,2020-03-22,1.85714
Algeria,DZA,2020-03-23,1.85714
Algeria,DZA,2020-03-24,2.14286
Algeria,DZA,2020-03-25,2
Algeria,DZA,2020-03-26,2.28571
Algeria,DZA,2020-03-27,2.14286
Algeria,DZA,2020-03-28,2
Algeria,DZA,2020-03-29,2
Algeria,DZA,2020-03-30,2.57143
Algeria,DZA,2020-03-31,3.57143
Algeria,DZA,2020-04-01,5.28571
Algeria,DZA,2020-04-02,8.71429
Algeria,DZA,2020-04-03,11.28571
Algeria,DZA,2020-04-04,14.42857
Algeria,DZA,2020-04-05,17.28571
Algeria,DZA,2020-04-06,19.71429
Algeria,DZA,2020-04-07,21.28571
Algeria,DZA,2020-04-08,21
Algeria,DZA,2020-04-09,21.28571
Algeria,DZA,2020-04-10,21.57143
Algeria,DZA,2020-04-11,20.71429
Algeria,DZA,2020-04-12,20.14286
Algeria,DZA,2020-04-13,20
Algeria,DZA,2020-04-14,19
Algeria,DZA,2020-04-15,18.71429
Algeria,DZA,2020-04-16,16.14286
Algeria,DZA,2020-04-17,15.42857
Algeria,DZA,2020-04-18,13.14286
Algeria,DZA,2020-04-19,11.71429
Algeria,DZA,2020-04-20,10.14286
Algeria,DZA,2020-04-21,9.42857
Algeria,DZA,2020-04-22,9.42857
Algeria,DZA,2020-04-23,8.42857
Algeria,DZA,2020-04-24,7.28571
Algeria,DZA,2020-04-25,7.42857
Algeria,DZA,2020-04-26,7.14286
Algeria,DZA,2020-04-27,6.85714
Algeria,DZA,2020-04-28,6.42857
Algeria,DZA,2020-04-29,6
Algeria,DZA,2020-04-30,6.14286
Algeria,DZA,2020-05-01,5.42857
Algeria,DZA,2020-05-02,5.71429
Algeria,DZA,2020-05-03,5.42857
Algeria,DZA,2020-05-04,4.71429
Algeria,DZA,2020-05-05,4.71429
Algeria,DZA,2020-05-06,4.57143
Algeria,DZA,2020-05-07,4.71429
Algeria,DZA,2020-05-08,5
Algeria,DZA,2020-05-09,5
Algeria,DZA,2020-05-10,5.57143
Algeria,DZA,2020-05-11,6
Algeria,DZA,2020-05-12,6.42857
Algeria,DZA,2020-05-13,6.57143
Algeria,DZA,2020-05-14,6.57143
Algeria,DZA,2020-05-15,6.85714
Algeria,DZA,2020-05-16,6.85714
Algeria,DZA,2020-05-17,6.57143
Algeria,DZA,2020-05-18,6.85714
Algeria,DZA,2020-05-19,6.57143
Algeria,DZA,2020-05-20,6.57143
Algeria,DZA,2020-05-21,6.57143
Algeria,DZA,2020-05-22,6.57143
Algeria,DZA,2020-05-23,7.14286
Algeria,DZA,2020-05-24,7.42857
Algeria,DZA,2020-05-25,7.71429
Algeria,DZA,2020-05-26,8
Algeria,DZA,2020-05-27,7.85714
Algeria,DZA,2020-05-28,7.85714
Algeria,DZA,2020-05-29,8
Algeria,DZA,2020-05-30,7.71429
Algeria,DZA,2020-05-31,7.57143
Algeria,DZA,2020-06-01,7.42857
Algeria,DZA,2020-06-02,7.14286
Algeria,DZA,2020-06-03,7.14286
Algeria,DZA,2020-06-04,7.28571
Algeria,DZA,2020-06-05,7.42857
Algeria,DZA,2020-06-06,7.42857
Algeria,DZA,2020-06-07,7.71429
Algeria,DZA,2020-06-08,7.71429
Algeria,DZA,2020-06-09,8.14286
Algeria,DZA,2020-06-10,8.42857
Algeria,DZA,2020-06-11,8.57143
Algeria,DZA,2020-06-12,8.71429
Algeria,DZA,2020-06-13,8.85714
Algeria,DZA,2020-06-14,8.57143
Algeria,DZA,2020-06-15,8.85714
Algeria,DZA,2020-06-16,9.14286
Algeria,DZA,2020-06-17,9.57143
Algeria,DZA,2020-06-18,10
Algeria,DZA,2020-06-19,10.57143
Algeria,DZA,2020-06-20,11
Algeria,DZA,2020-06-21,11.14286
Algeria,DZA,2020-06-22,10.71429
Algeria,DZA,2020-06-23,10.42857
Algeria,DZA,2020-06-24,10
Algeria,DZA,2020-06-25,9.57143
Algeria,DZA,2020-06-26,8.57143
Algeria,DZA,2020-06-27,7.85714
Algeria,DZA,2020-06-28,7.42857
Algeria,DZA,2020-06-29,7.57143
Algeria,DZA,2020-06-30,7.28571
Algeria,DZA,2020-07-01,7.28571
Algeria,DZA,2020-07-02,7.14286
Algeria,DZA,2020-07-03,7.42857
Algeria,DZA,2020-07-04,7.71429
Algeria,DZA,2020-07-05,7.85714
Algeria,DZA,2020-07-06,7.71429
Algeria,DZA,2020-07-07,8
Algeria,DZA,2020-07-08,8.28571
Algeria,DZA,2020-07-09,8.57143
Algeria,DZA,2020-07-10,8.42857
Algeria,DZA,2020-07-11,8.28571
Algeria,DZA,2020-07-12,8.42857
Algeria,DZA,2020-07-13,8.42857
Algeria,DZA,2020-07-14,8.57143
Algeria,DZA,2020-07-15,8.85714
Algeria,DZA,2020-07-16,9.14286
Algeria,DZA,2020-07-17,8.71429
Algeria,DZA,2020-07-18,9.14286
Algeria,DZA,2020-07-19,9.57143
Algeria,DZA,2020-07-20,9.85714
Algeria,DZA,2020-07-21,10.28571
Algeria,DZA,2020-07-22,10.14286
Algeria,DZA,2020-07-23,10.28571
Algeria,DZA,2020-07-24,11.28571
Algeria,DZA,2020-07-25,11.14286
Algeria,DZA,2020-07-26,11
Algeria,DZA,2020-07-27,10.85714
Algeria,DZA,2020-07-28,10.57143
Algeria,DZA,2020-07-29,10.71429
Algeria,DZA,2020-07-30,10.85714
Algeria,DZA,2020-07-31,10.57143
Algeria,DZA,2020-08-01,11
Algeria,DZA,2020-08-02,10.85714
Algeria,DZA,2020-08-03,10.85714
Algeria,DZA,2020-08-04,10.57143
Algeria,DZA,2020-08-05,10.71429
Algeria,DZA,2020-08-06,10.42857
Algeria,DZA,2020-08-07,10.28571
Algeria,DZA,2020-08-08,10
Algeria,DZA,2020-08-09,10.14286
Algeria,DZA,2020-08-10,10.42857
Algeria,DZA,2020-08-11,10.57143
Algeria,DZA,2020-08-12,10.28571
Algeria,DZA,2020-08-13,9.71429
Algeria,DZA,2020-08-14,9.85714
Algeria,DZA,2020-08-15,9.57143
Algeria,DZA,2020-08-16,9.71429
Algeria,DZA,2020-08-17,9.57143
Algeria,DZA,2020-08-18,9.85714
Algeria,DZA,2020-08-19,9.85714
Algeria,DZA,2020-08-20,10
Algeria,DZA,2020-08-21,9.57143
Algeria,DZA,2020-08-22,9.14286
Algeria,DZA,2020-08-23,9.28571
Algeria,DZA,2020-08-24,9.57143
Algeria,DZA,2020-08-25,9.28571
Algeria,DZA,2020-08-26,9
Algeria,DZA,2020-08-27,9.14286
Algeria,DZA,2020-08-28,9.28571
Algeria,DZA,2020-08-29,9.57143
Algeria,DZA,2020-08-30,9.42857
Algeria,DZA,2020-08-31,9.14286
Algeria,DZA,2020-09-01,8.85714
Algeria,DZA,2020-09-02,8.28571
Algeria,DZA,2020-09-03,7.71429
Algeria,DZA,2020-09-04,8
Algeria,DZA,2020-09-05,8.28571
Algeria,DZA,2020-09-06,7.85714
Algeria,DZA,2020-09-07,7.42857
Algeria,DZA,2020-09-08,7.57143
Algeria,DZA,2020-09-09,8.28571
Algeria,DZA,2020-09-10,8.85714
Algeria,DZA,2020-09-11,8.57143
Algeria,DZA,2020-09-12,8
Algeria,DZA,2020-09-13,8
Algeria,DZA,2020-09-14,8.28571
Algeria,DZA,2020-09-15,8.71429
Algeria,DZA,2020-09-16,9.14286
Algeria,DZA,2020-09-17,9
Algeria,DZA,2020-09-18,8.57143
Algeria,DZA,2020-09-19,8.57143
Algeria,DZA,2020-09-20,8.57143
Algeria,DZA,2020-09-21,8.42857
Algeria,DZA,2020-09-22,8.14286
Algeria,DZA,2020-09-23,7.57143
Algeria,DZA,2020-09-24,7
Algeria,DZA,2020-09-25,6.85714
Algeria,DZA,2020-09-26,6.57143
Algeria,DZA,2020-09-27,6
Algeria,DZA,2020-09-28,5.71429
Algeria,DZA,2020-09-29,5.28571
Algeria,DZA,2020-09-30,5.42857
Algeria,DZA,2020-10-01,5.42857
Algeria,DZA,2020-10-02,6
Algeria,DZA,2020-10-03,6.42857
Algeria,DZA,2020-10-04,6.57143
Algeria,DZA,2020-10-05,7
Algeria,DZA,2020-10-06,6
Algeria,DZA,2020-10-07,5
Algeria,DZA,2020-10-08,6
Algeria,DZA,2020-10-09,5.71429
Algeria,DZA,2020-10-10,5.57143
Algeria,DZA,2020-10-11,5.85714
Algeria,DZA,2020-10-12,5.85714
Algeria,DZA,2020-10-13,7.14286
Algeria,DZA,2020-10-14,8
Algeria,DZA,2020-10-15,6.28571
Algeria,DZA,2020-10-16,7.42857
Algeria,DZA,2020-10-17,7.28571
Algeria,DZA,2020-10-18,7.85714
Algeria,DZA,2020-10-19,8
Algeria,DZA,2020-10-20,7.85714
Algeria,DZA,2020-10-21,7.57143
Algeria,DZA,2020-10-22,8.71429
Algeria,DZA,2020-10-23,8
Algeria,DZA,2020-10-24,8.71429
Algeria,DZA,2020-10-25,8.28571
Algeria,DZA,2020-10-26,8.14286
Algeria,DZA,2020-10-27,8.28571
Algeria,DZA,2020-10-28,8.71429
Algeria,DZA,2020-10-29,8.71429
Algeria,DZA,2020-10-30,8.42857
Algeria,DZA,2020-10-31,8.14286
Algeria,DZA,2020-11-01,8.42857
Algeria,DZA,2020-11-02,8.28571
Algeria,DZA,2020-11-03,7
Algeria,DZA,2020-11-04,8.28571
Algeria,DZA,2020-11-05,8.85714
Algeria,DZA,2020-11-06,9.71429
Algeria,DZA,2020-11-07,10.28571
Algeria,DZA,2020-11-08,10.71429
Algeria,DZA,2020-11-09,11.71429
Algeria,DZA,2020-11-10,13.85714
Algeria,DZA,2020-11-11,13.42857
Algeria,DZA,2020-11-12,14.28571
Algeria,DZA,2020-11-13,14.28571
Algeria,DZA,2020-11-14,14.71429
Algeria,DZA,2020-11-15,15.14286
Algeria,DZA,2020-11-16,15.14286
Algeria,DZA,2020-11-17,15.57143
Algeria,DZA,2020-11-18,16.14286
Algeria,DZA,2020-11-19,16.14286
Algeria,DZA,2020-11-20,16
Algeria,DZA,2020-11-21,16.57143
Algeria,DZA,2020-11-22,16.85714
Algeria,DZA,2020-11-23,18
Algeria,DZA,2020-11-24,17.57143
Algeria,DZA,2020-11-25,17.57143
Algeria,DZA,2020-11-26,18.28571
Algeria,DZA,2020-11-27,19.42857
